,soc_code,title,task_id,task,task_type,Incumbents Responding,Date,Domain Source,SOC-2digit,SOC Title
2171,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",5304,Recommend criminal prosecutions or civil penalties.,Supplemental,107.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2172,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",5299,Examine accounting systems and records to determine whether accounting methods used were appropriate and in compliance with statutory provisions.,Supplemental,107.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2173,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",5296,Review filed tax returns to determine whether claimed tax credits and deductions are allowed by law.,Supplemental,110.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2174,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",5312,Participate in informal appeals hearings on contested cases from other agents.,Supplemental,108.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2175,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",5303,Examine and analyze tax assets and liabilities to determine resolution of delinquent tax problems.,Supplemental,107.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2176,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",5308,"Direct service of legal documents, such as subpoenas, warrants, notices of assessment and garnishments.",Supplemental,109.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2177,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",5306,"Secure a taxpayer's agreement to discharge a tax assessment, or submit contested determinations to other administrative or judicial conferees for appeals hearings.",Supplemental,108.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2178,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",5305,"Determine appropriate methods of debt settlement, such as offers of compromise, wage garnishment, or seizure and sale of property.",Supplemental,108.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2179,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",5309,Request that the state or federal revenue service prepare a return on a taxpayer's behalf in cases where taxes have not been filed.,Supplemental,106.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2180,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",5307,"Prepare briefs, and assist in searching and seizing records to prepare charges and documentation for court cases.",Supplemental,108.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2181,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",5311,"Install systems of recording costs or other financial and budgetary data or provide advice on such systems, based on examination of current financial records.",Supplemental,106.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
2182,13-2082.00,Tax Preparers,7361,Interview clients to obtain additional information on taxable income and deductible expenses and allowances.,Core,20.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
2183,13-2082.00,Tax Preparers,7360,"Use all appropriate adjustments, deductions, and credits to keep clients' taxes to a minimum.",Core,20.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
2184,13-2082.00,Tax Preparers,7359,Prepare or assist in preparing simple to complex tax returns for individuals or small businesses.,Core,20.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
2185,13-2082.00,Tax Preparers,7358,"Compute taxes owed or overpaid, using adding machines or personal computers, and complete entries on forms, following tax form instructions and tax tables.",Core,20.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
2186,13-2082.00,Tax Preparers,7363,Furnish taxpayers with sufficient information and advice to ensure correct tax form completion.,Core,20.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
2187,13-2082.00,Tax Preparers,7366,"Check data input or verify totals on forms prepared by others to detect errors in arithmetic, data entry, or procedures.",Core,20.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
2188,13-2082.00,Tax Preparers,7364,Consult tax law handbooks or bulletins to determine procedures for preparation of atypical returns.,Core,20.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
2189,13-2082.00,Tax Preparers,7365,Calculate form preparation fees according to return complexity and processing time required.,Core,20.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
2190,13-2082.00,Tax Preparers,20363,Answer questions and provide future tax planning to clients.,Core,20.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
2191,13-2082.00,Tax Preparers,7362,Review financial records such as income statements and documentation of expenditures to determine forms needed to prepare tax returns.,Core,20.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
2192,13-2082.00,Tax Preparers,20364,Explain federal and state tax laws to individuals and companies.,Core,20.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
2193,13-2099.01,Financial Quantitative Analysts,19572,Analyze pricing or risks of carbon trading products.,,,07/2013,Analyst,13,Business and Financial Operations Occupations
2194,13-2099.01,Financial Quantitative Analysts,15997,"Apply mathematical or statistical techniques to address practical issues in finance, such as derivative valuation, securities trading, risk management, or financial market regulation.",,,07/2013,Analyst,13,Business and Financial Operations Occupations
2195,13-2099.01,Financial Quantitative Analysts,19573,"Assess the potential impact of climate change on business financial issues, such as damage repairs, insurance costs, or potential disruptions of daily activities.",,,07/2013,Analyst,13,Business and Financial Operations Occupations
2196,13-2099.01,Financial Quantitative Analysts,15985,"Collaborate in the development or testing of new analytical software to ensure compliance with user requirements, specifications, or scope.",,,07/2013,Analyst,13,Business and Financial Operations Occupations
2197,13-2099.01,Financial Quantitative Analysts,15994,"Collaborate with product development teams to research, model, validate, or implement quantitative structured solutions for new or expanded markets.",,,07/2013,Analyst,13,Business and Financial Operations Occupations
2198,13-2099.01,Financial Quantitative Analysts,15993,"Confer with other financial engineers or analysts on trading strategies, market dynamics, or trading system performance to inform development of quantitative techniques.",,,07/2013,Analyst,13,Business and Financial Operations Occupations
2199,13-2099.01,Financial Quantitative Analysts,15992,Consult traders or other financial industry personnel to determine the need for new or improved analytical applications.,,,07/2013,Analyst,13,Business and Financial Operations Occupations
2200,13-2099.01,Financial Quantitative Analysts,15991,Define or recommend model specifications or data collection methods.,,,07/2013,Analyst,13,Business and Financial Operations Occupations
2201,13-2099.01,Financial Quantitative Analysts,15990,"Develop core analytical capabilities or model libraries, using advanced statistical, quantitative, or econometric techniques.",,,07/2013,Analyst,13,Business and Financial Operations Occupations
2202,13-2099.01,Financial Quantitative Analysts,19574,"Develop methods of assessing or measuring corporate performance in terms of environmental, social, and governance (ESG) issues.",,,07/2013,Analyst,13,Business and Financial Operations Occupations
2203,13-2099.01,Financial Quantitative Analysts,19575,Develop solutions to help clients hedge carbon exposure or risk.,,,07/2013,Analyst,13,Business and Financial Operations Occupations
2204,13-2099.01,Financial Quantitative Analysts,19576,"Develop tools to assess green technologies or green financial products, such as green hedge funds or social responsibility investment funds.",,,07/2013,Analyst,13,Business and Financial Operations Occupations
2205,13-2099.01,Financial Quantitative Analysts,15996,Devise or apply independent models or tools to help verify results of analytical systems.,,,07/2013,Analyst,13,Business and Financial Operations Occupations
2206,13-2099.01,Financial Quantitative Analysts,15984,"Identify, track, or maintain metrics for trading system operations.",,,07/2013,Analyst,13,Business and Financial Operations Occupations
